Source,Target,Type
1427,1007,Directed
1427,1049,Directed
1427,1231,Directed
1427,818,Directed
1427,1245,Directed
1427,989,Directed
1427,1461,Directed
1427,806,Directed
1427,855,Directed
1427,802,Directed
1427,1051,Directed
1427,798,Directed
1427,1463,Directed
1427,1112,Directed
1427,944,Directed
1427,490,Directed
1427,1430,Directed
1427,1095,Directed
1427,919,Directed
1427,967,Directed
1427,13,Directed
1427,1330,Directed
1427,1045,Directed
1427,1121,Directed
1427,835,Directed
1427,1209,Directed
1427,1191,Directed
1427,1478,Directed
1427,941,Directed
1427,1063,Directed
1427,779,Directed
1427,932,Directed
1427,1223,Directed
1427,936,Directed
1427,980,Directed
1427,764,Directed
1427,1085,Directed
1427,838,Directed
1427,1325,Directed
1427,1179,Directed
1427,1270,Directed
1427,1306,Directed
1427,1177,Directed
1427,996,Directed
1427,1008,Directed
1427,963,Directed
1427,872,Directed
1427,1437,Directed
1427,729,Directed
1427,55,Directed
1427,297,Directed
1427,756,Directed
1427,72,Directed
1427,642,Directed
1427,493,Directed
1427,145,Directed
1427,483,Directed
1427,99,Directed
1427,180,Directed
1427,441,Directed
1413,798,Directed
1413,150,Directed
1413,936,Directed
1413,1051,Directed
1413,1112,Directed
1413,1223,Directed
1413,1360,Directed
1413,1418,Directed
1413,944,Directed
1413,1463,Directed
1413,1095,Directed
1413,817,Directed
1413,1121,Directed
1413,1144,Directed
1413,932,Directed
1413,1106,Directed
1413,1166,Directed
1413,898,Directed
1413,539,Directed
1413,782,Directed
1413,952,Directed
1413,323,Directed
745,248,Directed
300,431,Directed
300,687,Directed
300,729,Directed
300,154,Directed
300,155,Directed
300,434,Directed
300,642,Directed
1378,1055,Directed
1378,768,Directed
1378,1186,Directed
1378,1148,Directed
100,480,Directed
100,536,Directed
100,642,Directed
100,620,Directed
100,155,Directed
100,434,Directed
100,729,Directed
100,297,Directed
100,641,Directed
100,75,Directed
100,150,Directed
100,23,Directed
100,55,Directed
100,73,Directed
100,85,Directed
100,114,Directed
100,218,Directed
100,323,Directed
100,363,Directed
100,387,Directed
100,405,Directed
100,417,Directed
100,438,Directed
100,492,Directed
100,210,Directed
100,754,Directed
100,154,Directed
100,396,Directed
100,1463,Directed
100,687,Directed
100,726,Directed
469,55,Directed
469,130,Directed
469,155,Directed
469,480,Directed
469,493,Directed
469,729,Directed
469,641,Directed
469,431,Directed
469,35,Directed
469,46,Directed
469,72,Directed
469,102,Directed
469,297,Directed
469,115,Directed
469,144,Directed
469,150,Directed
469,154,Directed
469,159,Directed
469,167,Directed
469,393,Directed
469,210,Directed
469,460,Directed
469,180,Directed
469,295,Directed
469,495,Directed
469,323,Directed
469,347,Directed
469,756,Directed
469,405,Directed
469,417,Directed
469,434,Directed
469,467,Directed
469,468,Directed
469,472,Directed
469,477,Directed
469,483,Directed
469,189,Directed
469,1209,Directed
469,519,Directed
469,514,Directed
469,562,Directed
469,570,Directed
469,579,Directed
469,591,Directed
469,615,Directed
469,634,Directed
469,535,Directed
469,644,Directed
469,13,Directed
469,662,Directed
469,389,Directed
469,669,Directed
469,609,Directed
469,693,Directed
469,741,Directed
469,89,Directed
469,621,Directed
469,560,Directed
469,539,Directed
469,1479,Directed
469,1048,Directed
469,1437,Directed
469,233,Directed
1329,768,Directed
1329,826,Directed
1329,856,Directed
1329,871,Directed
1329,878,Directed
1329,1179,Directed
1329,1435,Directed
1329,150,Directed
1329,297,Directed
1329,936,Directed
1329,204,Directed
1329,276,Directed
1329,981,Directed
1329,835,Directed
1329,1041,Directed
1329,1047,Directed
1329,1048,Directed
1329,1051,Directed
1329,1112,Directed
1329,1153,Directed
1329,1135,Directed
1329,1209,Directed
1329,1408,Directed
1329,1223,Directed
1329,1231,Directed
1329,764,Directed
1329,729,Directed
1329,967,Directed
1329,1245,Directed
1329,1270,Directed
1329,1277,Directed
1329,1177,Directed
1329,1296,Directed
1329,1306,Directed
1329,1352,Directed
1329,798,Directed
1329,641,Directed
1329,535,Directed
1329,1437,Directed
1329,1461,Directed
1329,677,Directed
1329,1478,Directed
1329,1479,Directed
1329,756,Directed
1329,782,Directed
1329,1250,Directed
1329,1360,Directed
1329,1463,Directed
1329,1069,Directed
1329,1021,Directed
1329,1055,Directed
1329,1430,Directed
1329,490,Directed
1329,1325,Directed
1329,919,Directed
1329,218,Directed
1329,885,Directed
1329,1330,Directed
1329,741,Directed
1329,855,Directed
1329,1251,Directed
1329,23,Directed
1329,996,Directed
1329,990,Directed
1329,963,Directed
1329,944,Directed
1329,1067,Directed
1329,802,Directed
1329,1455,Directed
253,297,Directed
253,729,Directed
253,963,Directed
253,514,Directed
253,210,Directed
253,798,Directed
253,641,Directed
253,741,Directed
253,55,Directed
253,431,Directed
253,1463,Directed
253,493,Directed
253,155,Directed
253,167,Directed
253,756,Directed
253,1051,Directed
253,1270,Directed
253,547,Directed
230,963,Directed
998,1048,Directed
998,779,Directed
998,483,Directed
998,919,Directed
998,762,Directed
998,1191,Directed
998,826,Directed
998,817,Directed
998,818,Directed
998,878,Directed
998,892,Directed
998,764,Directed
998,1121,Directed
998,941,Directed
998,971,Directed
998,1091,Directed
998,1390,Directed
998,1256,Directed
998,1306,Directed
998,1330,Directed
998,810,Directed
998,944,Directed
998,1455,Directed
980,347,Directed
980,1251,Directed
980,1245,Directed
980,1041,Directed
980,1101,Directed
980,1218,Directed
980,963,Directed
980,1437,Directed
980,765,Directed
980,843,Directed
980,1392,Directed
980,778,Directed
980,1369,Directed
980,1081,Directed
980,822,Directed
980,825,Directed
980,828,Directed
980,838,Directed
980,842,Directed
980,851,Directed
980,860,Directed
980,869,Directed
980,873,Directed
980,880,Directed
980,881,Directed
980,895,Directed
980,900,Directed
980,909,Directed
980,893,Directed
980,934,Directed
980,935,Directed
980,979,Directed
980,981,Directed
980,1125,Directed
980,1427,Directed
980,1026,Directed
980,1028,Directed
980,835,Directed
980,1044,Directed
980,829,Directed
980,1472,Directed
980,1350,Directed
980,1105,Directed
980,1278,Directed
980,1290,Directed
980,898,Directed
980,1104,Directed
980,1162,Directed
980,1164,Directed
980,1187,Directed
980,1197,Directed
980,1202,Directed
980,1201,Directed
980,961,Directed
980,1205,Directed
980,1408,Directed
980,1221,Directed
980,1475,Directed
980,764,Directed
980,1411,Directed
980,1246,Directed
980,1451,Directed
980,1277,Directed
980,1287,Directed
980,941,Directed
980,1399,Directed
980,1348,Directed
980,1351,Directed
980,1352,Directed
980,1359,Directed
980,1139,Directed
980,888,Directed
980,1458,Directed
980,1469,Directed
980,1479,Directed
980,1231,Directed
980,1423,Directed
980,1250,Directed
980,988,Directed
980,1092,Directed
980,878,Directed
980,1306,Directed
980,1360,Directed
980,1374,Directed
980,1121,Directed
980,1309,Directed
980,1209,Directed
980,973,Directed
980,1051,Directed
980,1330,Directed
980,855,Directed
299,298,Directed
299,661,Directed
299,64,Directed
299,155,Directed
299,514,Directed
299,664,Directed
299,55,Directed
299,642,Directed
299,547,Directed
299,535,Directed
299,204,Directed
209,210,Directed
209,434,Directed
209,233,Directed
209,729,Directed
209,35,Directed
209,114,Directed
209,323,Directed
209,186,Directed
209,155,Directed
209,396,Directed
209,55,Directed
209,664,Directed
209,363,Directed
209,453,Directed
209,443,Directed
209,519,Directed
209,512,Directed
209,514,Directed
209,637,Directed
209,641,Directed
209,535,Directed
209,727,Directed
209,677,Directed
209,756,Directed
209,1270,Directed
90,634,Directed
90,55,Directed
90,641,Directed
90,405,Directed
90,180,Directed
90,155,Directed
90,547,Directed
90,154,Directed
90,185,Directed
90,245,Directed
90,431,Directed
90,417,Directed
90,102,Directed
90,99,Directed
90,297,Directed
90,144,Directed
90,150,Directed
90,396,Directed
90,233,Directed
90,623,Directed
90,446,Directed
90,189,Directed
90,493,Directed
90,729,Directed
90,669,Directed
90,642,Directed
90,72,Directed
90,687,Directed
90,16,Directed
90,118,Directed
90,218,Directed
90,495,Directed
90,468,Directed
90,693,Directed
90,570,Directed
90,579,Directed
90,644,Directed
90,301,Directed
90,741,Directed
90,89,Directed
167,729,Directed
167,323,Directed
167,660,Directed
167,154,Directed
167,641,Directed
167,990,Directed
167,493,Directed
167,1179,Directed
167,371,Directed
167,687,Directed
167,55,Directed
167,535,Directed
167,155,Directed
167,756,Directed
167,301,Directed
167,417,Directed
167,405,Directed
167,644,Directed
167,642,Directed
167,563,Directed
167,1360,Directed
167,441,Directed
167,669,Directed
167,741,Directed
167,468,Directed
167,75,Directed
167,162,Directed
167,118,Directed
167,712,Directed
167,512,Directed
167,387,Directed
167,560,Directed
167,185,Directed
167,253,Directed
167,469,Directed
167,454,Directed
167,316,Directed
167,585,Directed
167,662,Directed
167,389,Directed
167,29,Directed
167,479,Directed
927,798,Directed
927,1051,Directed
927,936,Directed
927,1245,Directed
927,1429,Directed
927,1478,Directed
927,741,Directed
927,1390,Directed
927,1330,Directed
927,1112,Directed
927,1325,Directed
927,1179,Directed
927,1437,Directed
927,1086,Directed
927,1463,Directed
927,826,Directed
927,1121,Directed
927,1270,Directed
927,1091,Directed
927,1459,Directed
927,1461,Directed
927,1317,Directed
927,878,Directed
927,762,Directed
927,961,Directed
927,119,Directed
927,779,Directed
927,312,Directed
927,941,Directed
927,1172,Directed
927,885,Directed
927,824,Directed
927,775,Directed
927,1041,Directed
927,810,Directed
927,1360,Directed
927,967,Directed
927,952,Directed
927,155,Directed
927,55,Directed
927,483,Directed
927,524,Directed
927,641,Directed
927,963,Directed
927,1021,Directed
927,1055,Directed
927,1148,Directed
927,170,Directed
927,990,Directed
927,1000,Directed
927,855,Directed
927,323,Directed
927,1081,Directed
882,996,Directed
882,855,Directed
882,1188,Directed
882,1065,Directed
882,1429,Directed
882,1399,Directed
882,908,Directed
882,962,Directed
882,1153,Directed
882,1150,Directed
882,1437,Directed
525,114,Directed
525,155,Directed
525,55,Directed
525,434,Directed
525,519,Directed
525,514,Directed
525,453,Directed
427,53,Directed
427,564,Directed
427,310,Directed
427,323,Directed
427,332,Directed
427,544,Directed
427,96,Directed
427,123,Directed
427,155,Directed
809,454,Directed
809,579,Directed
809,1179,Directed
809,662,Directed
809,727,Directed
809,16,Directed
809,155,Directed
809,189,Directed
809,596,Directed
809,337,Directed
809,641,Directed
809,729,Directed
809,677,Directed
155,89,Directed
155,55,Directed
155,641,Directed
155,75,Directed
155,159,Directed
155,323,Directed
155,434,Directed
155,623,Directed
155,664,Directed
155,13,Directed
155,23,Directed
155,39,Directed
155,102,Directed
155,46,Directed
155,99,Directed
155,115,Directed
155,154,Directed
155,297,Directed
155,180,Directed
155,210,Directed
155,233,Directed
155,650,Directed
155,347,Directed
155,363,Directed
155,391,Directed
155,405,Directed
155,441,Directed
155,189,Directed
155,480,Directed
155,492,Directed
155,493,Directed
155,519,Directed
155,514,Directed
155,563,Directed
155,754,Directed
155,637,Directed
155,642,Directed
155,535,Directed
155,644,Directed
155,687,Directed
155,301,Directed
155,229,Directed
155,172,Directed
155,443,Directed
155,170,Directed
155,609,Directed
501,150,Directed
501,178,Directed
501,191,Directed
501,218,Directed
501,756,Directed
501,434,Directed
501,527,Directed
501,561,Directed
501,574,Directed
501,110,Directed
501,155,Directed
501,55,Directed
501,323,Directed
501,391,Directed
501,394,Directed
501,417,Directed
501,1231,Directed
501,579,Directed
501,591,Directed
501,297,Directed
501,603,Directed
501,754,Directed
501,641,Directed
501,642,Directed
501,13,Directed
501,102,Directed
501,575,Directed
501,687,Directed
501,1437,Directed
501,1479,Directed
227,55,Directed
227,155,Directed
227,273,Directed
227,189,Directed
227,210,Directed
227,979,Directed
1308,1105,Directed
1308,1065,Directed
1308,1165,Directed
1308,775,Directed
1308,963,Directed
1308,996,Directed
1308,855,Directed
1308,862,Directed
1308,1460,Directed
1315,919,Directed
1315,155,Directed
1315,1112,Directed
1315,802,Directed
1315,1051,Directed
1315,892,Directed
1108,862,Directed
1108,885,Directed
1108,1051,Directed
1108,869,Directed
1108,968,Directed
1108,963,Directed
1108,31,Directed
1108,782,Directed
1108,1179,Directed
1108,818,Directed
1108,1045,Directed
1108,1153,Directed
1108,1437,Directed
1108,1461,Directed
1108,754,Directed
1108,777,Directed
1108,1095,Directed
1108,772,Directed
1108,781,Directed
1108,839,Directed
1108,880,Directed
1108,908,Directed
1108,1409,Directed
1108,930,Directed
1108,949,Directed
1108,956,Directed
1108,991,Directed
1108,1195,Directed
1108,1172,Directed
1108,805,Directed
1108,1472,Directed
1108,1101,Directed
1108,1124,Directed
1108,1135,Directed
1108,1146,Directed
1108,1163,Directed
1108,1167,Directed
1108,1190,Directed
1108,1222,Directed
1108,1231,Directed
1108,764,Directed
1108,1384,Directed
1108,1250,Directed
1108,1207,Directed
1108,1287,Directed
1108,1295,Directed
1108,1308,Directed
1108,1310,Directed
1108,1320,Directed
1108,1346,Directed
1108,1352,Directed
1108,1418,Directed
1108,1420,Directed
1108,1436,Directed
1108,1441,Directed
1108,1444,Directed
1108,1468,Directed
1108,1000,Directed
1108,855,Directed
1108,854,Directed
737,730,Directed
737,377,Directed
737,758,Directed
737,426,Directed
737,452,Directed
737,130,Directed
737,623,Directed
737,726,Directed
737,622,Directed
737,55,Directed
737,102,Directed
737,574,Directed
737,420,Directed
737,609,Directed
737,514,Directed
737,155,Directed
737,65,Directed
737,363,Directed
737,1380,Directed
737,687,Directed
737,248,Directed
737,1051,Directed
737,990,Directed
737,483,Directed
737,798,Directed
737,1112,Directed
737,1479,Directed
737,579,Directed
737,493,Directed
737,115,Directed
605,155,Directed
605,1041,Directed
605,514,Directed
605,549,Directed
605,495,Directed
605,65,Directed
605,323,Directed
605,566,Directed
1344,1041,Directed
1344,775,Directed
1344,855,Directed
1344,854,Directed
1344,1328,Directed
713,140,Directed
713,155,Directed
713,85,Directed
713,115,Directed
173,213,Directed
117,963,Directed
117,27,Directed
117,669,Directed
117,170,Directed
117,471,Directed
